row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,shipping_delay_days,profit_margin,profit_zscore,profit_outlier
2755,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5,0.2,68.5965,4,0.08750000000000001,0.17050108281332058,No
2756,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0.0,419.8185,4,0.29,1.669858256443265,No
2757,CA-2015-155306,2015-04-17,2015-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96,2,0.0,5.8604,4,0.49,-0.097317623248844,No
2758,CA-2016-127775,2016-06-11,2016-06-13,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0.0,71.991,2,0.3,0.1849921110686316,No
2759,CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0.0,31.5372,4,0.41,0.012295938190534386,No
2760,CA-2016-146171,2016-03-11,2016-03-15,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.1432,4,0.26,0.41189740847088296,No
2761,CA-2014-129574,2014-05-26,2014-05-29,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0.0,23.232,3,0.48,-0.02315873491773165,No
2762,CA-2017-126536,2017-10-12,2017-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1,0.0,0.4356,2,0.44,-0.12047594703126004,No
2763,CA-2017-126536,2017-10-12,2017-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,5,0.2,36.917,2,0.3625,0.03526215819581418,No
2764,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,6,-0.7333333333333333,-0.15468066489629287,No
2765,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,-23.8855,6,-0.7666666666666666,-0.22430206201144706,No
2766,CA-2017-165757,2017-06-22,2017-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,6,0.07499999999999998,-0.11947700739015155,No
2767,CA-2017-167752,2017-01-15,2017-01-18,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,3.8682,3,0.11249999999999999,-0.10582227091130698,No
2768,CA-2017-167752,2017-01-15,2017-01-18,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676,3,0.16249999999999998,1.2124698355139203,No
2769,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2,0.8,-80.48,5,-2.5,-0.4659024445700564,No
2770,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265,5,-0.012499999999999999,-0.12501002306895803,No
2771,US-2015-122140,2015-04-02,2015-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,3,0.2,1.7991,5,0.0375,-0.11465520258403171,No
2772,CA-2016-163986,2016-09-03,2016-09-10,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,0.0,14.17,7,0.26,-0.06184416666014687,No
2773,CA-2017-158967,2017-12-10,2017-12-12,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.104,3,0.2,5.7312,2,0.30000000000000004,-0.0978691745378663,No
2774,CA-2016-131576,2016-11-22,2016-11-26,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3,0.0,24.2256,4,0.49000000000000005,-0.01891708351856328,No
2775,CA-2017-143455,2017-11-11,2017-11-18,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288,7,0.35,-0.10684426300567185,No
2776,CA-2016-144729,2016-10-21,2016-10-25,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0.0,1.5444,4,0.01,-0.11574250996262288,No
2777,CA-2015-127019,2015-12-21,2015-12-25,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,7,0.2,4.5738,4,0.075,-0.10281008368581063,No
2778,CA-2015-138534,2015-07-17,2015-07-19,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976,2,-0.07058823529411765,-0.18123709104760788,No
2779,CA-2017-108322,2017-04-30,2017-05-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216,5,0.2625,-0.09579957651218511,No
2780,CA-2017-108322,2017-04-30,2017-05-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425,5,0.31250000000000006,-0.11916579927119082,No
2781,CA-2017-167668,2017-05-06,2017-05-08,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,4,0.0,29.6,2,0.5,0.004026084033460159,No
2782,CA-2017-146724,2017-11-20,2017-11-27,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,10,0.0,9.68,7,0.44,-0.08101185464551923,No
2783,CA-2016-139878,2016-11-11,2016-11-16,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.8142,5,0.29,0.1970442751488773,No
2784,US-2016-106677,2016-11-05,2016-11-10,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992,5,-0.6666666666666667,-0.1906049250153364,No
2785,CA-2016-116974,2016-10-09,2016-10-15,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844,6,-0.65,-0.18886489169176454,No
2786,CA-2015-149972,2015-09-21,2015-09-23,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0.0,2,0.0,-0.12233551159393892,No
2787,CA-2015-149972,2015-09-21,2015-09-23,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528,2,0.32,-0.11154354829170701,No
2788,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,4,-0.42500000000000004,-0.2282188445786139,No
2789,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406,4,0.08750000000000001,-0.11618562934188381,No
2790,US-2014-117744,2014-12-02,2014-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,4,-0.6,-0.22468840405213217,No
2791,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0.0,7.5284,1,0.29,-0.09019697657632705,No
2792,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0.0,10.881,1,0.3,-0.07588481828239402,No
2793,CA-2014-125514,2014-09-21,2014-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,0.0,3.1104,1,0.4799999999999999,-0.10905729851828143,No
2794,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,14,0.2,94.0702,5,0.08750000000000001,0.2792476158718907,No
2795,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572,5,0.0875,0.04141033285873917,No
2796,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.5569,5,0.3625,-0.0943442836760574,No
2797,CA-2014-154599,2014-04-12,2014-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147,5,-0.0588235294117647,-0.1998045614537501,No
2798,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0.0,4.1416,7,0.31000000000000005,-0.10465513374088364,No
2799,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0.0,18.7812,7,0.47,-0.042159079168354215,No
2800,CA-2017-158743,2017-10-20,2017-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,5,0.0,70.008,7,0.48,0.17652673795616086,No
2801,CA-2016-153318,2016-10-25,2016-10-28,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.396,3,0.09999999999999999,0.21233488201435763,No
2802,US-2015-110163,2015-11-01,2015-11-04,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773,3,0.22499999999999998,-0.11476662277477073,No
2803,CA-2017-143329,2017-11-03,2017-11-08,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754,5,0.42,-0.04816040116609062,No
2804,CA-2015-159380,2015-05-12,2015-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,3,0.0,5.778,4,0.44999999999999996,-0.09766938660964461,No
2805,CA-2015-159380,2015-05-12,2015-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,6,0.0,11.556,4,0.44999999999999996,-0.0730032616253503,No
2806,CA-2015-122623,2015-09-07,2015-09-11,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364,4,-0.04285714285714286,-0.13102884785527796,No
2807,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0.0,0.471,2,0.049999999999999996,-0.12032482539324618,No
2808,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208,2,0.4799999999999999,-0.09577908544262391,No
2809,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0.0,56.392,2,0.08,0.11840040396755733,No
2810,CA-2015-148635,2015-07-25,2015-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,28.0784,2,0.049999999999999996,-0.0024695850174402062,No
2811,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,9,0.0,84.5154,2,0.47000000000000003,0.2384584343211923,No
2812,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.0878,2,0.41,0.20248123893911565,No
2813,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,3,0.0,36.3987,2,0.16999999999999998,0.03304954958048711,No
2814,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4,0.0,229.9908,2,0.23,0.8594889636635616,No
2815,CA-2015-135685,2015-11-16,2015-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0.0,111.1035,2,0.17,0.3519623106962209,No
2816,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,5,0.0,51.57,7,0.45,0.09781541700420197,No
2817,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,1,0.0,15.185,7,0.25,-0.057511159242518144,No
2818,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592,7,0.22,-0.005539830273359972,No
2819,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1088.76,6,0.0,315.7404,7,0.29000000000000004,1.2255516758396163,No
2820,CA-2016-160500,2016-05-05,2016-05-08,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.352,3,0.35,-0.11229488750895099,No
2821,CA-2016-160500,2016-05-05,2016-05-08,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,7.4694,3,0.025,-0.0904488459730168,No
2822,CA-2017-100202,2016-12-31,2017-01-05,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,5,0.07500000000000001,-0.02552289206835508,No
2823,CA-2017-131016,2017-09-18,2017-09-20,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2,0.2,0.558,2,0.0625,-0.11995342475744944,No
2824,CA-2017-131016,2017-09-18,2017-09-20,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,0.2,-2.974,2,-0.0625,-0.13503143677623233,No
2825,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.792,8,0.2,10.56,5,0.3125,-0.07725515855929924,No
2826,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,2,0.32,-97.2312,5,-0.3235294117647059,-0.5374128621603838,No
2827,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,2,0.8,-4.3584,5,-1.5999999999999996,-0.14094140275550837,No
2828,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264,2,0.2,1.1016,5,0.3375,-0.11763281112964355,No
